episode_id,agent,maze,total_steps,final_score,foods_eaten,died,avg_dist_to_food,direction_changes,dead_end_entries,path_optimality,steps_per_food,anomaly_score,is_anomaly
578,AStar,Maze3_medium.txt,2000,390,39,0,24.231,168,0,1.0,51.28,0.18982167622890544,0.0
579,AStar,Maze3_medium.txt,2000,440,44,0,22.569,174,0,1.0,45.45,0.19314739310326046,0.0
580,AStar,Maze3_medium.txt,2000,410,41,0,24.693,195,0,1.0,48.78,0.18757692458980513,0.0
581,AStar,Maze3_medium.txt,2000,410,41,0,22.7125,170,0,1.0,48.78,0.1882683900610037,0.0
582,AStar,Maze3_medium.txt,2000,490,49,0,21.905,204,0,1.0,40.82,0.1380972579655792,0.0
583,AStar,Maze3_medium.txt,2000,390,39,0,25.4225,151,0,1.0,51.28,0.18808839663003013,0.0
584,AStar,Maze3_medium.txt,2000,370,37,0,25.8,178,0,1.0,54.05,0.1748720202724588,0.0
585,AStar,Maze3_medium.txt,2000,440,44,0,24.17,167,0,1.0,45.45,0.19996559562698496,0.0
586,AStar,Maze3_medium.txt,2000,400,40,0,26.387,161,0,1.0,50.0,0.18535038975374907,0.0
587,AStar,Maze3_medium.txt,2000,350,35,0,26.072,186,0,1.0,57.14,0.13268911684157353,0.0
588,AStar,Maze3_medium.txt,2000,420,42,0,26.0545,168,0,1.0,47.62,0.192518695485771,0.0
589,AStar,Maze3_medium.txt,2000,370,37,0,27.416,170,0,1.0,54.05,0.1559252621291275,0.0
590,AStar,Maze3_medium.txt,2000,420,42,0,23.6455,177,0,1.0,47.62,0.20271874144680824,0.0
591,AStar,Maze3_medium.txt,2000,370,37,0,27.5,167,0,1.0,54.05,0.1551991904434208,0.0
592,AStar,Maze3_medium.txt,2000,380,38,0,23.8785,169,0,1.0,52.63,0.17604623528950047,0.0
593,AStar,Maze3_medium.txt,2000,390,39,0,24.407,196,0,1.0,51.28,0.1788412348160754,0.0
594,AStar,Maze3_medium.txt,2000,390,39,0,26.1495,177,0,1.0,51.28,0.19340779937299601,0.0
595,AStar,Maze3_medium.txt,2000,480,48,0,22.414,195,0,1.0,41.67,0.15657418380341298,0.0
596,AStar,Maze3_medium.txt,2000,420,42,0,25.589,168,0,1.0,47.62,0.19848462739260497,0.0
597,AStar,Maze3_medium.txt,2000,400,40,0,26.176,165,0,1.0,50.0,0.1889318986904731,0.0
598,AStar,Maze3_medium.txt,2000,360,36,0,26.4935,160,0,1.0,55.56,0.14973532035406978,0.0
599,AStar,Maze3_medium.txt,2000,450,45,0,23.968,172,0,1.0,44.44,0.19464527877435617,0.0
600,AStar,Maze3_medium.txt,2000,380,38,0,25.536,171,0,1.0,52.63,0.18627530969048373,0.0
601,AStar,Maze4_hard.txt,881,90,9,0,24.3541,134,0,1.0,97.89,0.09234688456165918,0.0
602,AStar,Maze4_hard.txt,734,80,8,0,29.8065,108,0,1.0,91.75,0.11902320225242186,0.0
603,AStar,Maze4_hard.txt,476,40,4,0,31.5231,58,0,1.0,119.0,0.10559001358513287,0.0
604,AStar,Maze4_hard.txt,2000,130,13,0,34.2405,223,0,1.0,153.85,0.05354884070732491,0.0
605,AStar,Maze4_hard.txt,897,100,10,0,28.534,99,0,1.0,89.7,0.12309322023708869,0.0
606,AStar,Maze4_hard.txt,1951,190,19,0,26.8273,275,0,1.0,102.68,0.028312112560490266,0.0
607,AStar,Maze4_hard.txt,1148,120,12,0,30.0383,153,0,1.0,95.67,0.09907892960091813,0.0
608,AStar,Maze4_hard.txt,359,40,4,0,28.0139,45,0,1.0,89.75,0.1296221809507337,0.0
609,AStar,Maze4_hard.txt,656,60,6,0,34.6037,66,0,1.0,109.33,0.10786573829917628,0.0
610,AStar,Maze4_hard.txt,879,70,7,0,29.2844,90,0,1.0,125.57,0.11952155452156965,0.0
611,AStar,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
612,AStar,Maze4_hard.txt,809,100,10,0,26.2089,110,0,1.0,80.9,0.11450684702019948,0.0
613,AStar,Maze4_hard.txt,2000,240,24,0,32.8355,258,0,1.0,83.33,0.02283774001851102,0.0
614,AStar,Maze4_hard.txt,255,40,4,0,23.4275,43,0,1.0,63.75,0.1019505646864215,0.0
615,AStar,Maze4_hard.txt,118,10,1,0,29.9068,17,0,1.0,118.0,0.09084739623841565,0.0
616,AStar,Maze4_hard.txt,2000,190,19,0,33.9485,227,0,1.0,105.26,0.048558475981503424,0.0
617,AStar,Maze4_hard.txt,1188,140,14,0,27.8763,173,0,1.0,84.86,0.08300748353222054,0.0
618,AStar,Maze4_hard.txt,2000,220,22,0,28.1075,315,0,1.0,90.91,0.02376564638983658,0.0
619,AStar,Maze4_hard.txt,1502,180,18,0,32.4161,216,0,1.0,83.44,0.03920896951083741,0.0
620,AStar,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
621,AStar,Maze4_hard.txt,319,70,7,0,25.5956,47,0,1.0,45.57,0.07658233994966435,0.0
622,AStar,Maze4_hard.txt,253,20,2,0,33.3874,34,0,1.0,126.5,0.10765397352206185,0.0
623,AStar,Maze4_hard.txt,2000,260,26,0,31.963,258,0,1.0,76.92,0.020372910219943474,0.0
624,AStar,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
625,AStar,Maze4_hard.txt,1921,170,17,0,31.5893,193,0,1.0,113.0,0.07824788725825749,0.0
626,AStar,Maze4_hard.txt,679,70,7,0,36.6024,77,0,1.0,97.0,0.10057612590191134,0.0
627,AStar,Maze4_hard.txt,41,10,1,0,9.9756,7,0,1.0,41.0,0.008802173639014033,0.0
628,AStar,Maze4_hard.txt,1303,140,14,0,30.7851,175,0,1.0,93.07,0.07897364555936814,0.0
629,AStar,Maze4_hard.txt,312,20,2,0,29.5449,27,0,1.0,156.0,0.11500059242607402,0.0
630,AStar,Maze4_hard.txt,2000,230,23,0,28.304,287,0,1.0,86.96,0.02174698632713523,0.0
631,AStar,Maze4_hard.txt,1130,130,13,0,26.077,147,0,1.0,86.92,0.0907000177682098,0.0
632,AStar,Maze4_hard.txt,1163,140,14,0,32.4136,116,0,1.0,83.07,0.08561179354272563,0.0
633,AStar,Maze4_hard.txt,734,70,7,0,29.8174,84,0,1.0,104.86,0.11879558873684504,0.0
634,AStar,Maze4_hard.txt,2000,240,24,0,28.068,237,0,1.0,83.33,0.06647085844794798,0.0
635,AStar,Maze4_hard.txt,1024,130,13,0,27.7686,141,0,1.0,78.77,0.10218314856477956,0.0
636,AStar,Maze4_hard.txt,437,50,5,0,24.4577,52,0,1.0,87.4,0.11131065583708216,0.0
637,AStar,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
638,AStar,Maze4_hard.txt,2000,230,23,0,32.2515,271,0,1.0,86.96,0.015941482610321578,0.0
639,AStar,Maze4_hard.txt,642,60,6,0,23.2056,63,0,1.0,107.0,0.10514440964848315,0.0
640,AStar,Maze4_hard.txt,380,40,4,0,29.55,42,0,1.0,95.0,0.12526141596468138,0.0
641,AStar,Maze4_hard.txt,856,90,9,0,34.91,90,0,1.0,95.11,0.10815514271093135,0.0
642,AStar,Maze4_hard.txt,941,100,10,0,25.7843,116,0,1.0,94.1,0.11882629239641557,0.0
643,AStar,Maze4_hard.txt,424,50,5,0,20.5118,94,0,1.0,84.8,0.07104108727637759,0.0
644,AStar,Maze4_hard.txt,19,10,1,0,10.0,2,0,1.0,19.0,-0.001447986761012654,1.0
645,AStar,Maze4_hard.txt,764,100,10,0,28.8233,104,0,1.0,76.4,0.11231698767138498,0.0
646,AStar,Maze4_hard.txt,118,10,1,0,27.6525,16,0,1.0,118.0,0.09055200885765358,0.0
647,AStar,Maze4_hard.txt,210,30,3,0,22.3905,36,0,1.0,70.0,0.09919772957231154,0.0
648,AStar,Maze4_hard.txt,418,40,4,0,43.2536,46,0,1.0,104.5,0.06331239360849417,0.0
649,AStar,Maze4_hard.txt,55,20,2,0,10.6545,11,0,1.0,27.5,0.013293712901703558,0.0
650,AStar,Maze4_hard.txt,70,10,1,0,15.5,11,0,1.0,70.0,0.05682177651698428,0.0
651,AStar,Maze4_hard.txt,309,20,2,0,42.0939,23,0,1.0,154.5,0.06259493029876584,0.0
652,AStar,Maze4_hard.txt,1429,170,17,0,28.2316,208,0,1.0,84.06,0.0560725517863081,0.0
653,AStar,Maze4_hard.txt,980,130,13,0,29.3867,101,0,1.0,75.38,0.09514347401269219,0.0
654,AStar,Maze4_hard.txt,413,30,3,0,32.6416,37,0,1.0,137.67,0.12209110619959207,0.0
655,AStar,Maze4_hard.txt,588,60,6,0,25.5153,82,0,1.0,98.0,0.11027938224398104,0.0
656,AStar,Maze4_hard.txt,504,60,6,0,37.9425,52,0,1.0,84.0,0.0896401322718402,0.0
657,AStar,Maze4_hard.txt,763,90,9,0,30.3041,93,0,1.0,84.78,0.12362716602717994,0.0
658,AStar,Maze4_hard.txt,1536,160,16,0,36.6452,202,0,1.0,96.0,0.03609745982143786,0.0
659,AStar,Maze4_hard.txt,1906,220,22,0,29.3038,263,0,1.0,86.64,0.039303878762429356,0.0
660,AStar,Maze4_hard.txt,2000,230,23,0,29.0655,254,0,1.0,86.96,0.05756422229390301,0.0
661,AStar,Maze4_hard.txt,115,10,1,0,40.3826,19,0,1.0,115.0,0.0635536007656683,0.0
662,AStar,Maze4_hard.txt,763,90,9,0,26.2647,79,0,1.0,84.78,0.11355145910012843,0.0
663,AStar,Maze4_hard.txt,280,30,3,0,31.825,29,0,1.0,93.33,0.1185732970269166,0.0
664,AStar,Maze4_hard.txt,455,50,5,0,24.3099,59,0,1.0,91.0,0.11303114181600477,0.0
665,AStar,Maze4_hard.txt,2000,170,17,0,36.5815,257,0,1.0,117.65,0.015202287596865038,0.0
666,AStar,Maze4_hard.txt,104,10,1,0,42.1538,13,0,1.0,104.0,0.04116223863703916,0.0
667,AStar,Maze4_hard.txt,1302,130,13,0,28.0906,170,0,1.0,100.15,0.08971624327858874,0.0
668,AStar,Maze4_hard.txt,108,20,2,0,18.1389,20,0,1.0,54.0,0.08064628502644233,0.0
669,AStar,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
670,AStar,Maze4_hard.txt,1268,130,13,0,28.0489,189,0,1.0,97.54,0.07768817509599246,0.0
671,AStar,Maze4_hard.txt,47,20,2,0,11.7021,11,0,1.0,23.5,0.013028664242803245,0.0
672,AStar,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
673,AStar,Maze4_hard.txt,500,70,7,0,26.586,59,0,1.0,71.43,0.10439706915292501,0.0
674,AStar,Maze4_hard.txt,110,20,2,0,15.3636,14,0,1.0,55.0,0.05979145201917713,0.0
675,AStar,Maze4_hard.txt,68,10,1,0,21.1471,11,0,1.0,68.0,0.07997623236135643,0.0
676,AStar,Maze4_hard.txt,320,50,5,0,25.3781,49,0,1.0,64.0,0.10597274030135329,0.0
677,AStar,Maze4_hard.txt,310,50,5,0,20.6129,60,0,1.0,62.0,0.07949528065689315,0.0
678,AStar,Maze4_hard.txt,825,90,9,0,31.9636,122,0,1.0,91.67,0.11865208434763141,0.0
679,AStar,Maze4_hard.txt,2000,220,22,0,29.683,252,0,1.0,90.91,0.059867903714925896,0.0
680,AStar,Maze4_hard.txt,312,40,4,0,23.4904,60,0,1.0,78.0,0.10332680103494979,0.0
681,AStar,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
682,AStar,Maze4_hard.txt,2000,230,23,0,34.727,280,0,1.0,86.96,-0.007744165389538593,1.0
683,AStar,Maze4_hard.txt,509,60,6,0,34.2279,54,0,1.0,84.83,0.1039744607272668,0.0
684,AStar,Maze4_hard.txt,725,80,8,0,32.56,90,0,1.0,90.62,0.12226606414519653,0.0
685,AStar,Maze4_hard.txt,2000,210,21,0,27.9115,264,0,1.0,95.24,0.0520927777519814,0.0
686,AStar,Maze4_hard.txt,1571,170,17,0,27.9077,203,0,1.0,92.41,0.06955245689578093,0.0
687,AStar,Maze4_hard.txt,437,50,5,0,37.1396,55,0,1.0,87.4,0.09295896478863697,0.0
688,AStar,Maze4_hard.txt,1042,120,12,0,30.5038,111,0,1.0,86.83,0.1063616938575957,0.0
689,AStar,Maze4_hard.txt,905,80,8,0,30.4961,105,0,1.0,113.12,0.12278137144086199,0.0
690,AStar,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
691,AStar,Maze4_hard.txt,110,10,1,0,39.6273,10,0,1.0,110.0,0.05679998035505085,0.0
692,AStar,Maze4_hard.txt,1175,110,11,0,30.6128,132,0,1.0,106.82,0.11005115982769281,0.0
693,AStar,Maze4_hard.txt,63,10,1,0,16.0317,13,0,1.0,63.0,0.0582085688798607,0.0
694,AStar,Maze4_hard.txt,1008,100,10,0,34.6587,127,0,1.0,100.8,0.09817838020307801,0.0
695,AStar,Maze4_hard.txt,2000,180,18,0,30.539,196,0,1.0,111.11,0.08761970774594519,0.0
696,AStar,Maze4_hard.txt,1416,150,15,0,28.3821,235,0,1.0,94.4,0.049378305725160776,0.0
697,AStar,Maze4_hard.txt,1003,110,11,0,29.7807,120,0,1.0,91.18,0.11247520852757875,0.0
698,AStar,Maze4_hard.txt,106,10,1,0,33.6887,18,0,1.0,106.0,0.08295360608186997,0.0
699,AStar,Maze4_hard.txt,1912,190,19,0,33.3227,252,0,1.0,100.63,0.03211303691914236,0.0
700,AStar,Maze4_hard.txt,2000,250,25,0,27.33,287,0,1.0,80.0,0.017605922843682786,0.0
701,AStar,Maze4_hard.txt,1165,120,12,0,29.7931,122,0,1.0,97.08,0.11415240203837079,0.0
702,AStar,Maze4_hard.txt,171,20,2,0,37.6023,27,0,1.0,85.5,0.08685368800523185,0.0
703,AStar,Maze4_hard.txt,756,90,9,0,28.7685,97,0,1.0,84.0,0.12159438636793457,0.0
704,AStar,Maze4_hard.txt,1237,130,13,0,26.0534,181,0,1.0,95.15,0.07683348193190143,0.0
705,AStar,Maze4_hard.txt,133,20,2,0,27.0451,27,0,1.0,66.5,0.10865415093275316,0.0
706,AStar,Maze4_hard.txt,490,60,6,0,24.5918,59,0,1.0,81.67,0.1124372144618172,0.0
707,AStar,Maze4_hard.txt,667,60,6,0,23.8261,84,0,1.0,111.17,0.09359579902190185,0.0
708,AStar,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
709,AStar,Maze4_hard.txt,985,110,11,0,34.2335,123,0,1.0,89.55,0.09509284768414816,0.0
710,AStar,Maze4_hard.txt,40,10,1,0,8.05,9,0,1.0,40.0,0.004843951952756553,0.0
711,AStar,Maze4_hard.txt,1940,170,17,0,32.3655,180,0,1.0,114.12,0.0805384629932856,0.0
712,AStar,Maze4_hard.txt,2000,220,22,0,29.6945,199,0,1.0,90.91,0.0831255257361746,0.0
713,AStar,Maze4_hard.txt,901,90,9,0,28.7958,99,0,1.0,100.11,0.12896204507919584,0.0
714,AStar,Maze4_hard.txt,244,60,6,0,19.291,53,0,1.0,40.67,0.04934342471832298,0.0
715,AStar,Maze4_hard.txt,1248,150,15,0,29.0897,145,0,1.0,83.2,0.08308566492774017,0.0
716,AStar,Maze4_hard.txt,772,90,9,0,27.6282,109,0,1.0,85.78,0.11834907965006897,0.0
717,AStar,Maze4_hard.txt,184,20,2,0,40.913,25,0,1.0,92.0,0.07887133961091375,0.0
718,AStar,Maze4_hard.txt,342,20,2,0,32.4415,31,0,1.0,171.0,0.1072561850954793,0.0
719,AStar,Maze4_hard.txt,288,30,3,0,27.684,29,0,1.0,96.0,0.1276913243659018,0.0
720,AStar,Maze4_hard.txt,754,70,7,0,33.7334,82,0,1.0,107.71,0.1067607761002255,0.0
721,AStar,Maze4_hard.txt,187,20,2,0,25.6257,28,0,1.0,93.5,0.11916491948658209,0.0
722,AStar,Maze4_hard.txt,1495,150,15,0,33.9786,134,0,1.0,99.67,0.0702767401622908,0.0
723,AStar,Maze4_hard.txt,430,50,5,0,27.0558,67,0,1.0,86.0,0.10983867594738533,0.0
724,AStar,Maze4_hard.txt,1349,140,14,0,36.9489,170,0,1.0,96.36,0.051746772095655924,0.0
725,AStar,Maze4_hard.txt,1525,180,18,0,29.3436,215,0,1.0,84.72,0.04903637545151862,0.0
726,AStar,Maze4_hard.txt,489,50,5,0,37.8078,65,0,1.0,97.8,0.09069119250400792,0.0
727,AStar,Maze4_hard.txt,1056,90,9,0,34.3693,111,0,1.0,117.33,0.10692685861405554,0.0
728,AStar,Maze4_hard.txt,58,10,1,0,13.0517,8,0,1.0,58.0,0.0332537338833242,0.0
729,AStar,Maze4_hard.txt,2000,270,27,0,27.758,269,0,1.0,74.07,0.02428939068484348,0.0
730,AStar,Maze4_hard.txt,1501,140,14,0,36.0866,169,0,1.0,107.21,0.05859877935520896,0.0
731,AStar,Maze4_hard.txt,2000,190,19,0,31.811,279,0,1.0,105.26,0.03292176509556188,0.0
732,AStar,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
733,AStar,Maze4_hard.txt,201,20,2,0,30.0448,29,0,1.0,100.5,0.1175244192995154,0.0
734,AStar,Maze4_hard.txt,58,10,1,0,13.0517,8,0,1.0,58.0,0.0332537338833242,0.0
735,AStar,Maze4_hard.txt,376,40,4,0,29.5133,47,0,1.0,94.0,0.1249294201599071,0.0
736,AStar,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
737,AStar,Maze4_hard.txt,792,90,9,0,31.7992,83,0,1.0,88.0,0.11878379311384551,0.0
738,AStar,Maze4_hard.txt,2000,230,23,0,29.7215,255,0,1.0,86.96,0.047658376588478935,0.0
739,AStar,Maze4_hard.txt,2000,190,19,0,27.259,230,0,1.0,105.26,0.07607424121565243,0.0
740,AStar,Maze4_hard.txt,336,40,4,0,28.3333,51,0,1.0,84.0,0.12671630384867588,0.0
741,AStar,Maze4_hard.txt,1192,130,13,0,33.4169,125,0,1.0,91.69,0.09800191467551334,0.0
742,AStar,Maze4_hard.txt,1973,270,27,0,26.1951,321,0,1.0,73.07,-0.002116966355431349,1.0
743,AStar,Maze4_hard.txt,1043,120,12,0,35.8754,107,0,1.0,86.92,0.07926351531552644,0.0
744,AStar,Maze4_hard.txt,634,70,7,0,43.4811,52,0,1.0,90.57,0.050833515121397777,0.0
745,AStar,Maze4_hard.txt,1399,180,18,0,28.584,183,0,1.0,77.72,0.056822442247883576,0.0
746,AStar,Maze4_hard.txt,358,40,4,0,32.6034,53,0,1.0,89.5,0.12137245229995619,0.0
747,AStar,Maze4_hard.txt,2000,180,18,0,26.984,249,0,1.0,111.11,0.059399367353766386,0.0
748,AStar,Maze4_hard.txt,167,20,2,0,35.4251,24,0,1.0,83.5,0.09392507063452726,0.0
749,AStar,Maze4_hard.txt,940,90,9,0,34.8266,128,0,1.0,104.44,0.10171177974372414,0.0
750,AStar,Maze4_hard.txt,2000,190,19,0,33.8195,220,0,1.0,105.26,0.05439214472679399,0.0
751,AStar,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
752,AStar,Maze4_hard.txt,1789,190,19,0,30.0989,214,0,1.0,94.16,0.046110444131893025,0.0
753,AStar,Maze4_hard.txt,215,30,3,0,21.3767,45,0,1.0,71.67,0.09457931347046156,0.0
754,AStar,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
755,AStar,Maze4_hard.txt,677,80,8,0,23.0281,111,0,1.0,84.62,0.09926694693052651,0.0
756,AStar,Maze4_hard.txt,389,40,4,0,27.7352,35,0,1.0,97.25,0.12686424917259365,0.0
757,AStar,Maze4_hard.txt,450,50,5,0,32.1489,69,0,1.0,90.0,0.10934122257091522,0.0
758,AStar,Maze4_hard.txt,308,40,4,0,28.9188,34,0,1.0,77.0,0.12136046998926969,0.0
759,AStar,Maze4_hard.txt,905,90,9,0,27.7492,133,0,1.0,100.56,0.11516728304937551,0.0
760,AStar,Maze4_hard.txt,1814,220,22,0,28.3578,229,0,1.0,82.45,0.0522976686691764,0.0
761,AStar,Maze4_hard.txt,446,70,7,0,31.6076,74,0,1.0,63.71,0.08466477687761587,0.0
762,AStar,Maze4_hard.txt,2000,160,16,0,30.018,221,0,1.0,125.0,0.06419148091554039,0.0
763,AStar,Maze4_hard.txt,201,30,3,0,20.5075,38,0,1.0,67.0,0.08664594072892406,0.0
764,AStar,Maze4_hard.txt,2000,250,25,0,29.4465,305,0,1.0,80.0,0.013662022453774347,0.0
765,AStar,Maze4_hard.txt,732,90,9,0,29.5656,96,0,1.0,81.33,0.11918425516444525,0.0
766,AStar,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
767,AStar,Maze4_hard.txt,844,100,10,0,29.622,104,0,1.0,84.4,0.11745468971581641,0.0
768,AStar,Maze4_hard.txt,340,30,3,0,40.1382,43,0,1.0,113.33,0.09106402772296729,0.0
769,AStar,Maze4_hard.txt,290,40,4,0,32.669,35,0,1.0,72.5,0.10523852507809572,0.0
770,AStar,Maze4_hard.txt,465,50,5,0,28.5398,63,0,1.0,93.0,0.11730015023611684,0.0
771,AStar,Maze4_hard.txt,1018,120,12,0,24.2515,152,0,1.0,84.83,0.07486813607363796,0.0
772,AStar,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
773,AStar,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
774,AStar,Maze4_hard.txt,763,80,8,0,29.0944,121,0,1.0,95.38,0.1138728942068426,0.0
775,AStar,Maze4_hard.txt,1660,170,17,0,34.8108,186,0,1.0,97.65,0.042896019150749476,0.0
776,AStar,Maze4_hard.txt,605,130,13,0,23.957,97,0,1.0,46.54,0.05269629355324312,0.0
777,AStar,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
778,AStar,Maze4_hard.txt,73,20,2,0,21.0274,17,0,1.0,36.5,0.0678017647085003,0.0
779,AStar,Maze4_hard.txt,225,30,3,0,30.28,27,0,1.0,75.0,0.11531245453327349,0.0
780,AStar,Maze4_hard.txt,217,20,2,0,19.7189,44,0,1.0,108.5,0.08461472918072033,0.0
781,AStar,Maze4_hard.txt,187,20,2,0,39.5829,26,0,1.0,93.5,0.08412243333278002,0.0
782,AStar,Maze4_hard.txt,2000,150,15,0,35.9255,218,0,1.0,133.33,0.03116182143639812,0.0
783,AStar,Maze4_hard.txt,736,100,10,0,23.1277,94,0,1.0,73.6,0.08983715979694962,0.0
784,AStar,Maze4_hard.txt,615,90,9,0,35.2439,89,0,1.0,68.33,0.08141948830556645,0.0
785,AStar,Maze4_hard.txt,179,40,4,0,21.6257,26,0,1.0,44.75,0.07978410642268019,0.0
786,AStar,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
787,AStar,Maze4_hard.txt,130,10,1,0,26.6231,10,0,1.0,130.0,0.08724930420450938,0.0
788,AStar,Maze4_hard.txt,1170,120,12,0,31.0624,124,0,1.0,97.5,0.11156356345524482,0.0
789,AStar,Maze4_hard.txt,2000,230,23,0,25.889,252,0,1.0,86.96,0.05371554405420931,0.0
790,AStar,Maze4_hard.txt,2000,200,20,0,34.8765,238,0,1.0,100.0,0.03253878684198408,0.0
791,AStar,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
792,AStar,Maze4_hard.txt,2000,220,22,0,29.874,241,0,1.0,90.91,0.06570603684082954,0.0
793,AStar,Maze4_hard.txt,99,20,2,0,11.2323,24,0,1.0,49.5,0.0444913972136074,0.0
794,AStar,Maze4_hard.txt,146,20,2,0,35.4178,14,0,1.0,73.0,0.08541884113880027,0.0
795,AStar,Maze4_hard.txt,185,20,2,0,25.0757,17,0,1.0,92.5,0.11451900337757909,0.0
796,AStar,Maze4_hard.txt,108,10,1,0,43.0926,8,0,1.0,108.0,0.03605763646358073,0.0
797,AStar,Maze4_hard.txt,294,30,3,0,28.8163,51,0,1.0,98.0,0.11663581728634104,0.0
798,AStar,Maze4_hard.txt,859,70,7,0,37.858,95,0,1.0,122.71,0.08510933530469034,0.0
799,AStar,Maze4_hard.txt,925,130,13,0,27.4486,125,0,1.0,71.15,0.09434344412031526,0.0
800,AStar,Maze4_hard.txt,194,40,4,0,23.433,39,0,1.0,48.5,0.0827879145749364,0.0
801,AStar,Maze5_dense.txt,319,10,1,0,42.2194,20,0,1.0,319.0,-0.006138199568667124,1.0
802,AStar,Maze5_dense.txt,2000,90,9,0,34.3785,120,0,1.0,222.22,0.05867401596964361,0.0
803,AStar,Maze5_dense.txt,316,10,1,0,41.3924,20,0,1.0,316.0,0.0014245577615878968,0.0
804,AStar,Maze5_dense.txt,356,30,3,0,26.3455,27,0,1.0,118.67,0.12632320485081894,0.0
805,AStar,Maze5_dense.txt,780,40,4,0,35.6692,54,0,1.0,195.0,0.09717526416139433,0.0
806,AStar,Maze5_dense.txt,912,50,5,0,31.1667,47,0,1.0,182.4,0.10380990867019019,0.0
807,AStar,Maze5_dense.txt,1311,90,9,0,28.2113,87,0,1.0,145.67,0.09884692599651868,0.0
808,AStar,Maze5_dense.txt,885,60,6,0,30.6734,58,0,1.0,147.5,0.11895025622251387,0.0
809,AStar,Maze5_dense.txt,229,20,2,0,23.6638,19,0,1.0,114.5,0.11237926340581084,0.0
810,AStar,Maze5_dense.txt,954,50,5,0,38.3522,56,0,1.0,190.8,0.07661003120955046,0.0
811,AStar,Maze5_dense.txt,714,50,5,0,37.8543,39,0,1.0,142.8,0.09740382517403268,0.0
812,AStar,Maze5_dense.txt,1964,110,11,0,37.1945,117,0,1.0,178.55,0.06336141480084556,0.0
813,AStar,Maze5_dense.txt,1671,90,9,0,32.4656,92,0,1.0,185.67,0.08778033686444986,0.0
814,AStar,Maze5_dense.txt,1976,130,13,0,31.5754,136,0,1.0,152.0,0.09118893598920863,0.0
815,AStar,Maze5_dense.txt,239,20,2,0,27.5314,19,0,1.0,119.5,0.1176289048707751,0.0
816,AStar,Maze5_dense.txt,2000,100,10,0,36.1665,142,0,1.0,200.0,0.061920130853407196,0.0
817,AStar,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
818,AStar,Maze5_dense.txt,1199,60,6,0,29.8741,89,0,1.0,199.83,0.08996128429417583,0.0
819,AStar,Maze5_dense.txt,95,10,1,0,20.2526,5,0,1.0,95.0,0.06840290712895314,0.0
820,AStar,Maze5_dense.txt,2000,120,12,0,31.1245,135,0,1.0,166.67,0.09410515001087205,0.0
821,AStar,Maze5_dense.txt,1532,90,9,0,27.0242,125,0,1.0,170.22,0.08612346670014126,0.0
822,AStar,Maze5_dense.txt,571,30,3,0,31.62,41,0,1.0,190.33,0.11479594726430487,0.0
823,AStar,Maze5_dense.txt,1042,70,7,0,32.6449,73,0,1.0,148.86,0.11098934411117362,0.0
824,AStar,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
825,AStar,Maze5_dense.txt,241,20,2,0,26.5934,17,0,1.0,120.5,0.12024677153477104,0.0
826,AStar,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
827,AStar,Maze5_dense.txt,2000,100,10,0,27.6425,160,0,1.0,200.0,0.06521239136170665,0.0
828,AStar,Maze5_dense.txt,675,30,3,0,33.0578,44,0,1.0,225.0,0.09829992331303528,0.0
829,AStar,Maze5_dense.txt,753,60,6,0,32.0505,49,0,1.0,125.5,0.1138566873175702,0.0
830,AStar,Maze5_dense.txt,200,10,1,0,30.22,12,0,1.0,200.0,0.07100745862135172,0.0
831,AStar,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
